key,source,source_path,reason
00000000ea93e522030966bd,efonte,ULES00502/ai_upscaled/others/32_32/00000000ea93e522541846d9.png,opaque_original_became_translucent
00000000d420c5db0b8bf800,efonte,ULES00502/ai_upscaled/characters/clothes/00000000d420c5dbc318a030.png,opaque_original_became_translucent
000000004f01e3d5a5fc8cf1,efonte,ULES00502/ai_upscaled/others/64_64/000000004f01e3d5ae2fb4a9.png,opaque_original_became_translucent
000000009980338754e8bad3,efonte,ULES00502/ai_upscaled/ui/icons/0000000099803387dd6fa047.png,opaque_original_became_translucent
00000000887e8d728c430ff0,efonte,ULES00502/ai_upscaled/characters/00000000887e8d728a5dd79d.png,opaque_original_became_translucent
00000000757806dd8c68f56a,efonte,ULES00502/ai_upscaled/characters/00000000757806dd8c22b1dc.png,opaque_original_became_translucent
00000000349add2f8d0fbc35,efonte,ULES00502/ai_upscaled/characters/clothes/00000000349add2f622b4273.png,opaque_original_became_translucent
000000001f3d393138b7f3f5,efonte,ULES00502/ai_upscaled/characters/clothes/000000001f3d3931002d5e05.png,opaque_original_became_translucent
00000000af3e6d8b406ece0c,efonte,ULES00502/ai_upscaled/characters/00000000af3e6d8b9e8aaa36.png,opaque_original_became_translucent
0000000016d25277172f5e02,efonte,ULES00502/ai_upscaled/others/32_32/0000000016d252772cf1cd0a.png,opaque_original_became_translucent
00000000edd0e1fb44cb1ef4,efonte,ULES00502/ai_upscaled/others/32_16/00000000edd0e1fb12afb634.png,opaque_original_became_translucent
0000000005092ac665a0fa4b,efonte,ULES00502/ai_upscaled/characters/clothes/0000000005092ac6410d558a.png,opaque_original_became_translucent
000000000369a32654b48182,efonte,ULES00502/ai_upscaled/texts/000000000369a3263cf19ce7.png,opaque_original_became_translucent
00000000df29f565ab378f5e,efonte,ULES00502/ai_upscaled/characters/clothes/00000000df29f565ecfebe07.png,opaque_original_became_translucent
00000000adbd6db60bf8b479,efonte,ULES00502/ai_upscaled/others/32_16/00000000adbd6db6c7f1a040.png,opaque_original_became_translucent
000000007789fe8cd0f74065,efonte,ULES00502/ai_upscaled/characters/000000007789fe8c3bf78ee9.png,opaque_original_became_translucent
00000000d50e5158e32fb477,efonte,ULES00502/ai_upscaled/characters/00000000d50e5158a0b9905a.png,opaque_original_became_translucent
000000001e10e61a042e0e14,efonte,ULES00502/ai_upscaled/others/64_64/000000001e10e61ac09ea522.png,opaque_original_became_translucent
00000000cb47292ac470fc17,efonte,ULES00502/ai_upscaled/characters/00000000cb47292afdd9753a.png,opaque_original_became_translucent
0000000026566b77a5c7d3bd,efonte,ULES00502/ai_upscaled/others/32_64/0000000026566b7767e40c8f.png,opaque_original_became_translucent
00000000ea294243c9e6e992,efonte,ULES00502/ai_upscaled/others/32_32/00000000ea294243e82310af.png,opaque_original_became_translucent
00000000d87cddca518b49ce,efonte,ULES00502/ai_upscaled/characters/00000000d87cddca2cfecbcc.png,opaque_original_became_translucent
000000005c7561eca90aeab1,efonte,ULES00502/ai_upscaled/others/32_32/000000005c7561ec5077e661.png,opaque_original_became_translucent
000000004ee17f9dbe6de46a,efonte,ULES00502/ai_upscaled/others/64_64/000000004ee17f9d2a16895f.png,opaque_original_became_translucent
0000000098370537bbac131d,efonte,ULES00502/ai_upscaled/others/32_32/0000000098370537a6a3605f.png,opaque_original_became_translucent
00000000561259b3cc31e350,efonte,ULES00502/ai_upscaled/characters/00000000561259b38267912f.png,opaque_original_became_translucent
0000000041ec8faca89a0454,efonte,ULES00502/ai_upscaled/others/32_32/0000000041ec8fac266ce486.png,opaque_original_became_translucent
000000006ddd384e89092ff6,efonte,ULES00502/ai_upscaled/characters/000000006ddd384ee55d9f4d.png,opaque_original_became_translucent
00000000216c1cadea646deb,efonte,ULES00502/ai_upscaled/others/64_64/00000000216c1cad9fdfebf5.png,opaque_original_became_translucent
000000007ff62190158cc058,efonte,ULES00502/ai_upscaled/others/64_64/000000007ff6219031aa844d.png,opaque_original_became_translucent
00000000aa5824397a72281b,efonte,ULES00502/ai_upscaled/others/32_16/00000000aa58243944ca741f.png,opaque_original_became_translucent
00000000bb14f6156d38358e,efonte,ULES00502/ai_upscaled/others/64_32/00000000bb14f615c1442cd2.png,opaque_original_became_translucent
000000008d174857d01ef904,efonte,ULES00502/ai_upscaled/characters/000000008d174857dcaa1c4e.png,opaque_original_became_translucent
0000000091747daefaee38b5,efonte,ULES00502/ai_upscaled/characters/0000000091747dae946d5541.png,opaque_original_became_translucent
00000000940588d28932d4bc,efonte,ULES00502/ai_upscaled/characters/00000000940588d22953c984.png,opaque_original_became_translucent
000000005d20c64ef555f50f,efonte,ULES00502/ai_upscaled/others/32_16/000000005d20c64e3941f330.png,opaque_original_became_translucent
000000009f8f0ff9cf7eb42e,efonte,ULES00502/ai_upscaled/others/64_32/000000009f8f0ff956de323c.png,opaque_original_became_translucent
00000000bb485d3ef757245f,efonte,ULES00502/ai_upscaled/others/64_32/00000000bb485d3ef7141160.png,opaque_original_became_translucent
000000005183a70c59eee291,efonte,ULES00502/ai_upscaled/others/64_32/000000005183a70cdb4a9035.png,opaque_original_became_translucent
00000000012c6910c64b2720,efonte,ULES00502/ai_upscaled/characters/00000000012c691058a1becc.png,opaque_original_became_translucent
00000000ce32d22a7b18678a,efonte,ULES00502/ai_upscaled/others/32_16/00000000ce32d22a2f12df79.png,opaque_original_became_translucent
0000000094d45800022ecf4c,efonte,ULES00502/ai_upscaled/characters/clothes/0000000094d4580031f5877f.png,opaque_original_became_translucent
000000009e9e807f656e0ef1,efonte,ULES00502/ai_upscaled/characters/000000009e9e807fbd880627.png,opaque_original_became_translucent
00000000c327f7813c374b6c,efonte,ULES00502/ai_upscaled/others/64_64/00000000c327f7817581b2d6.png,opaque_original_became_translucent
0000000029e0e39d9eadc964,efonte,ULES00502/ai_upscaled/others/32_16/0000000029e0e39d9a692b75.png,opaque_original_became_translucent
000000009e53eed50b3b2398,efonte,ULES00502/ai_upscaled/characters/000000009e53eed53df947eb.png,opaque_original_became_translucent
00000000ab0fccaa5db2e555,efonte,ULES00502/ai_upscaled/others/64_32/00000000ab0fccaa9537ef2a.png,opaque_original_became_translucent
000000006d0625a79d9c3891,efonte,ULES00502/ai_upscaled/others/32_32/000000006d0625a770e86c62.png,opaque_original_became_translucent
0000000028f3a44c67f89808,efonte,ULES00502/ai_upscaled/others/32_16/0000000028f3a44c52ed203f.png,opaque_original_became_translucent
00000000bc99ba29bbe61624,efonte,ULES00502/ai_upscaled/others/64_64/00000000bc99ba29d324d35c.png,opaque_original_became_translucent
000000003d6dcf5f8ee5ec9d,efonte,ULES00502/ai_upscaled/characters/000000003d6dcf5f975d6fa7.png,opaque_original_became_translucent
00000000211e1eca2fa1352c,efonte,ULES00502/ai_upscaled/others/32_32/00000000211e1eca33b7b417.png,opaque_original_became_translucent
000000007eed27727f03a131,efonte,ULES00502/ai_upscaled/others/64_32/000000007eed27724ab9d516.png,opaque_original_became_translucent
00000000c1ae792976894596,efonte,ULES00502/ai_upscaled/others/64_64/00000000c1ae7929362e725e.png,opaque_original_became_translucent
00000000d78e221c0f6293dd,efonte,ULES00502/ai_upscaled/others/32_32/00000000d78e221c9880a320.png,opaque_original_became_translucent
0000000053c1c9206fc648b0,efonte,ULES00502/ai_upscaled/others/32_32/0000000053c1c920f31e22e6.png,opaque_original_became_translucent
00000000e938aca97b764388,efonte,ULES00502/ai_upscaled/characters/00000000e938aca94787ac6f.png,opaque_original_became_translucent
000000001464c50aa9fe03d0,efonte,ULES00502/ai_upscaled/others/32_16/000000001464c50a102957e4.png,opaque_original_became_translucent
000000006468df493a3cdb63,efonte,ULES00502/ai_upscaled/others/64_32/000000006468df49a8c8d255.png,opaque_original_became_translucent
00000000add420296012fdb4,efonte,ULES00502/ai_upscaled/others/32_32/00000000add420293947944d.png,opaque_original_became_translucent
0000000061a27820f41d6b45,efonte,ULES00502/ai_upscaled/characters/0000000061a27820d8fc05d1.png,opaque_original_became_translucent
000000005ec5f06b725b8151,efonte,ULES00502/ai_upscaled/others/64_64/000000005ec5f06b370b86b8.png,opaque_original_became_translucent
00000000b97680007431a66b,efonte,ULES00502/ai_upscaled/others/64_32/00000000b9768000eab088e8.png,opaque_original_became_translucent
000000007f22e34913797304,efonte,ULES00502/ai_upscaled/characters/000000007f22e3490d766906.png,opaque_original_became_translucent
00000000d740509a78f573da,efonte,ULES00502/ai_upscaled/characters/00000000d740509a405b6e35.png,opaque_original_became_translucent
00000000cfd1705c71150d59,efonte,ULES00502/ai_upscaled/others/64_64/00000000cfd1705c16d68e67.png,opaque_original_became_translucent
000000006681daa170e40809,efonte,ULES00502/ai_upscaled/others/64_64/000000006681daa12c886998.png,opaque_original_became_translucent
00000000211263b5748c1bc9,efonte,ULES00502/ai_upscaled/others/32_16/00000000211263b55cf96552.png,opaque_original_became_translucent
00000000d0d7952787265adf,efonte,ULES00502/ai_upscaled/characters/00000000d0d795273235addb.png,opaque_original_became_translucent
00000000f52dca5773368f7c,efonte,ULES00502/ai_upscaled/others/32_32/00000000f52dca576038a707.png,opaque_original_became_translucent
0000000026fd088d27d7c318,efonte,ULES00502/ai_upscaled/characters/0000000026fd088d2a4eeecf.png,opaque_original_became_translucent
000000003eff1c93aa5ba715,efonte,ULES00502/ai_upscaled/others/64_64/000000003eff1c930414fcac.png,opaque_original_became_translucent
00000000c5388f251d9af0f4,efonte,ULES00502/ai_upscaled/others/32_32/00000000c5388f259565cc69.png,opaque_original_became_translucent
000000004c8332f9b22ea077,efonte,ULES00502/ai_upscaled/characters/000000004c8332f96c993e38.png,opaque_original_became_translucent
00000000c5c757f72f44a765,efonte,ULES00502/ai_upscaled/others/64_64/00000000c5c757f7f1fa2340.png,opaque_original_became_translucent
00000000bcb3d389a37f186e,efonte,ULES00502/ai_upscaled/others/64_64/00000000bcb3d389c9f11a77.png,opaque_original_became_translucent
00000000ce6f0da35e047b71,efonte,ULES00502/ai_upscaled/others/32_32/00000000ce6f0da3dae45a1f.png,opaque_original_became_translucent
000000008e3d0794c1515f4d,efonte,ULES00502/ai_upscaled/others/32_32/000000008e3d0794d6c46e7c.png,opaque_original_became_translucent
00000000089fc08b6e9bcc67,efonte,ULES00502/ai_upscaled/others/32_16/00000000089fc08bef44f4aa.png,opaque_original_became_translucent
0000000090ee893aeb5143f3,efonte,ULES00502/ai_upscaled/characters/0000000090ee893a55cffc77.png,opaque_original_became_translucent
00000000bf8147a179d5bf08,efonte,ULES00502/ai_upscaled/others/64_64/00000000bf8147a152fa6680.png,opaque_original_became_translucent
000000005b16eaf8ff926249,efonte,ULES00502/ai_upscaled/characters/000000005b16eaf8b3366d63.png,opaque_original_became_translucent
000000006e8e8a456edb6a4e,efonte,ULES00502/ai_upscaled/others/32_16/000000006e8e8a455afb79d7.png,opaque_original_became_translucent
0000000034b77b100e50048f,efonte,ULES00502/ai_upscaled/characters/0000000034b77b1028c96b73.png,opaque_original_became_translucent
000000000e2355c55c4bf42b,efonte,ULES00502/ai_upscaled/others/32_32/000000000e2355c5dc159d2d.png,opaque_original_became_translucent
000000003b18999464afbb98,efonte,ULES00502/ai_upscaled/characters/000000003b189994ca78a7a1.png,opaque_original_became_translucent
000000002f7879c2c45cf257,efonte,ULES00502/ai_upscaled/others/64_64/000000002f7879c2ce1ca4b4.png,opaque_original_became_translucent
000000000cbc836fa91830cb,efonte,ULES00502/ai_upscaled/others/64_64/000000000cbc836f06a2299b.png,opaque_original_became_translucent
00000000e4d25ab9039e6101,efonte,ULES00502/ai_upscaled/characters/00000000e4d25ab94e85a992.png,opaque_original_became_translucent
0000000041b540914aa1b3f9,efonte,ULES00502/ai_upscaled/others/32_16/0000000041b54091a32d35f7.png,opaque_original_became_translucent
0000000076510a2af274da79,efonte,ULES00502/ai_upscaled/characters/0000000076510a2a25ed2e9b.png,opaque_original_became_translucent
000000009fe5f4c0c9b0d3f9,efonte,ULES00502/ai_upscaled/others/32_32/000000009fe5f4c0c4a30672.png,opaque_original_became_translucent
00000000472d374584af7f34,efonte,ULES00502/ai_upscaled/others/16_16/00000000472d37451241232e.png,opaque_original_became_translucent
000000009f3df638d36401bc,efonte,ULES00502/ai_upscaled/characters/clothes/000000009f3df6381f5f7b9c.png,opaque_original_became_translucent
00000000c2647e643ad6429a,efonte,ULES00502/ai_upscaled/characters/00000000c2647e641e1aabd0.png,opaque_original_became_translucent
0000000099a110574f06a734,efonte,ULES00502/ai_upscaled/others/32_32/0000000099a1105749ef05a6.png,opaque_original_became_translucent
000000008c7c2fea1221dee0,efonte,ULES00502/ai_upscaled/characters/000000008c7c2fea9b419a16.png,opaque_original_became_translucent
00000000a9db68b40c6c30e8,efonte,ULES00502/ai_upscaled/characters/00000000a9db68b40225fc00.png,opaque_original_became_translucent
000000001cb9b6790fe94f39,efonte,ULES00502/ai_upscaled/others/64_64/000000001cb9b6798e5738c2.png,opaque_original_became_translucent
00000000e87fd84222941449,efonte,ULES00502/ai_upscaled/characters/00000000e87fd842f9e68a6d.png,opaque_original_became_translucent
00000000a83869e39e0acd6f,efonte,ULES00502/ai_upscaled/others/64_64/00000000a83869e394e1c767.png,opaque_original_became_translucent
0000000047de560b5658c28b,efonte,ULES00502/ai_upscaled/others/64_64/0000000047de560b7e6526b8.png,opaque_original_became_translucent
00000000b8b3e20ceb7b23fa,efonte,ULES00502/ai_upscaled/others/64_64/00000000b8b3e20caee926ce.png,opaque_original_became_translucent
00000000456b9ad14ea2060c,efonte,ULES00502/ai_upscaled/others/32_16/00000000456b9ad170b6e5c0.png,opaque_original_became_translucent
0000000073d46dc736353cbc,efonte,ULES00502/ai_upscaled/characters/0000000073d46dc7fe4e3af6.png,opaque_original_became_translucent
00000000c4802078f0736962,efonte,ULES00502/ai_upscaled/others/64_64/00000000c4802078daafe05b.png,opaque_original_became_translucent
00000000fd3bf0a2858e3702,efonte,ULES00502/ai_upscaled/others/32_32/00000000fd3bf0a253d1a915.png,opaque_original_became_translucent
0000000092d814368f92d831,efonte,ULES00502/ai_upscaled/others/64_64/0000000092d81436d0c21477.png,opaque_original_became_translucent
000000001bf4352de20c4104,efonte,ULES00502/ai_upscaled/others/32_16/000000001bf4352dcb969675.png,opaque_original_became_translucent
000000005093e925c06e2df8,efonte,ULES00502/ai_upscaled/characters/000000005093e92594993d4e.png,opaque_original_became_translucent
000000005d185d3e025bdcb8,efonte,ULES00502/ai_upscaled/characters/000000005d185d3e1c6da319.png,opaque_original_became_translucent
000000006e7ade75613ee2d8,efonte,ULES00502/ai_upscaled/others/64_64/000000006e7ade75bbb82781.png,opaque_original_became_translucent
0000000065d37037f8676176,efonte,ULES00502/ai_upscaled/others/64_32/0000000065d3703784ce23d0.png,opaque_original_became_translucent
0000000084c58240326d76f3,efonte,ULES00502/ai_upscaled/others/32_16/0000000084c58240f2691c2e.png,opaque_original_became_translucent
0000000065e64125817b7e7f,efonte,ULES00502/ai_upscaled/characters/0000000065e64125aeaa03a1.png,opaque_original_became_translucent
000000006ffc07fe383d8d5c,efonte,ULES00502/ai_upscaled/others/32_32/000000006ffc07fe8edea6eb.png,opaque_original_became_translucent
000000009b13f395e5cbb11a,efonte,ULES00502/ai_upscaled/characters/000000009b13f3951da6ff3c.png,opaque_original_became_translucent
00000000db06dee4bde202e1,efonte,ULES00502/ai_upscaled/others/32_64/00000000db06dee42b6fdeb9.png,opaque_original_became_translucent
